booking_id,customer_id,booking_date,departure_date,departure_airport,arrival_airport,booking_amount,currency_code,passenger_count,booking_status,device_id,ip_address,ip_country_code
207,706,2025-11-23 01:42:57,2026-02-05,AMS,FCO,1164.60,GBP,2,Confirmed,DEV-000706,67.170.23.40,FR
208,1805,2025-07-07 22:23:51,2025-08-17,BER,OTP,156.42,GBP,2,Pending Review,DEV-001805,46.162.116.98,GB
209,103,2026-03-14 14:52:42,2026-08-22,MAN,AMS,184.41,GBP,3,Cancelled,DEV-SHARED-005,171.52.119.26,IT
210,111,2025-10-11 14:16:14,2025-10-20,AGP,AMS,957.38,GBP,3,Cancelled,DEV-000111,16.5.80.221,IT
211,579,2025-02-04 00:58:25,2025-06-13,LOS,MXP,1987.24,GBP,1,Completed,DEV-000579,74.110.155.198,GR
212,1799,2026-03-30 15:42:10,2026-08-09,BCN,OTP,1459.42,GBP,3,Cancelled,DEV-SHARED-029,96.174.75.12,ES
213,151,2026-03-01 15:53:06,2026-06-24,FRA,JFK,133.00,GBP,3,Completed,DEV-000151,1.201.251.118,GR
214,586,2025-03-24 03:39:21,2025-05-31,OTP,LGW,157.38,GBP,4,Confirmed,DEV-000586,63.2.211.131,NG
215,1756,2026-06-07 07:25:47,2026-07-02,BCN,AMS,1123.10,GBP,3,Completed,DEV-001756,20.130.236.252,NG
216,1629,2026-04-18 05:50:14,2026-04-18,AMS,SKG,3041.74,GBP,2,Confirmed,DEV-FRAUD-007,141.41.160.146,NL
217,1096,2026-06-28 05:05:37,2026-08-25,MAN,DXB,2577.00,GBP,1,Pending Review,DEV-001096,44.244.83.1,GB
218,469,2025-04-16 01:37:14,2025-05-28,ORD,LOS,1597.55,GBP,2,Confirmed,DEV-000469,173.64.6.33,AE
219,1020,2025-10-06 23:30:43,2025-11-10,LGW,DXB,217.52,GBP,1,Confirmed,DEV-001020,213.225.233.118,RO
220,47,2026-07-04 06:42:49,2026-12-07,ORY,FCO,2250.90,GBP,1,Completed,DEV-000047,216.141.34.159,DE
221,416,2025-04-03 01:17:16,2025-04-09,BCN,MXP,594.29,GBP,4,Confirmed,DEV-000416,16.155.146.200,NL
222,389,2025-04-11 13:36:11,2025-07-21,JFK,BER,2470.27,GBP,2,Cancelled,DEV-000389,132.20.252.243,AL
223,779,2025-07-24 19:09:35,2025-12-17,ORY,FRA,412.13,GBP,2,Completed,DEV-000779,209.17.123.20,NL
224,1155,2026-01-05 14:22:37,2026-05-04,LAX,LOS,1087.60,GBP,4,Confirmed,DEV-001155,99.195.32.111,FR
225,1221,2025-04-21 18:10:13,2025-07-28,OTP,MXP,637.42,GBP,3,Confirmed,DEV-001221,32.146.26.171,IT
226,1578,2025-12-22 15:49:58,2026-06-17,TIA,FCO,112.85,GBP,3,Confirmed,DEV-001578,54.185.143.190,GB
227,1084,2025-11-16 04:08:37,2025-12-26,LHR,AUH,705.49,GBP,3,Confirmed,DEV-001084,138.32.12.238,NL
228,1937,2025-06-01 08:35:40,2025-06-10,LHR,MUC,393.97,GBP,1,Confirmed,DEV-001937,160.177.179.182,GB
229,1293,2026-03-29 05:10:09,2026-06-28,TIA,CDG,1910.88,GBP,2,Completed,DEV-001293,74.186.242.177,GB
230,1859,2025-03-22 00:35:09,2025-03-23,LHR,AMS,1818.64,GBP,1,Confirmed,DEV-001859,26.181.113.229,US
231,1761,2025-07-20 14:30:50,2025-11-22,AMS,LGW,702.50,GBP,1,Cancelled,DEV-001761,40.177.78.184,NL
232,1820,2026-05-14 23:32:51,2026-08-11,MAN,LAX,1007.55,GBP,4,Completed,DEV-001820,71.53.120.2,GB
233,1360,2026-02-07 01:42:46,2026-06-11,ORD,MXP,621.76,GBP,4,Cancelled,DEV-001360,19.39.175.85,ES
234,520,2025-05-12 01:18:15,2025-06-24,TIA,OTP,171.63,GBP,4,Cancelled,DEV-SHARED-026,145.242.110.19,AE
235,1917,2026-03-25 09:22:22,2026-09-19,OTP,DXB,1378.74,GBP,3,Cancelled,DEV-001917,32.74.23.41,AL
236,1457,2025-02-08 18:58:48,2025-02-09,MXP,TIA,733.44,GBP,2,Cancelled,DEV-001457,110.17.131.220,RO
237,558,2026-06-04 16:25:47,2026-10-03,ORD,FCO,227.06,GBP,2,Completed,DEV-000558,119.211.105.110,AL
238,891,2025-07-12 15:18:36,2025-10-07,OTP,ORY,1319.89,GBP,2,Confirmed,DEV-000891,149.230.145.58,US
239,1026,2025-11-23 07:45:29,2026-03-28,LHR,LOS,382.27,GBP,4,Confirmed,DEV-001026,177.88.58.221,AL
240,570,2026-06-22 03:46:26,2026-09-10,ATH,LAX,161.58,GBP,4,Completed,DEV-SHARED-100,150.172.241.247,GB
241,1128,2025-11-30 01:50:45,2025-11-30,FCO,MAN,332.32,GBP,3,Confirmed,DEV-001128,116.212.202.201,GB
242,898,2025-08-11 04:17:27,2025-08-12,ATH,TIA,1563.82,GBP,3,Pending Review,DEV-000898,193.172.81.51,FR
243,837,2025-12-30 20:28:00,2026-06-28,AUH,MAN,2490.99,GBP,2,Completed,DEV-000837,95.107.28.21,GR
244,261,2026-04-19 18:52:39,2026-05-09,LGW,AMS,1212.56,GBP,4,Confirmed,DEV-000261,187.52.243.165,FR
245,369,2025-09-17 09:50:53,2025-09-30,LOS,CDG,905.87,GBP,4,Cancelled,DEV-000369,26.66.43.23,NL
246,1910,2025-12-02 04:16:56,2025-12-03,DXB,BER,3151.76,GBP,2,Pending Review,DEV-FRAUD-012,117.93.83.6,NG
247,1741,2025-05-30 09:48:22,2025-06-02,LAX,LHR,1236.71,GBP,3,Confirmed,DEV-001741,206.85.5.221,IT
248,1348,2025-06-12 11:49:40,2025-11-15,ATH,ORD,661.77,GBP,1,Confirmed,DEV-001348,35.14.188.147,US
249,1575,2025-12-26 20:30:42,2026-02-05,FRA,AUH,521.28,GBP,2,Confirmed,DEV-001575,97.38.171.170,DE
250,559,2026-03-22 18:12:30,2026-05-21,MXP,HER,294.40,GBP,2,Confirmed,DEV-000559,107.255.205.77,GB
251,274,2026-06-08 07:02:19,2026-06-09,HER,MUC,1396.21,GBP,1,Completed,DEV-000274,186.66.111.76,FR
252,375,2025-01-14 06:54:41,2025-02-02,TIA,AGP,1679.40,GBP,4,Confirmed,DEV-000375,177.49.82.132,FR
253,812,2025-05-27 10:51:54,2025-05-30,HER,LOS,136.32,GBP,2,Confirmed,DEV-000812,16.230.203.137,IT
254,1028,2026-04-19 08:17:46,2026-10-11,CDG,TIA,1441.47,GBP,3,Confirmed,DEV-001028,20.97.79.170,DE
255,130,2026-02-15 09:15:02,2026-02-23,ORY,VCE,1349.89,GBP,2,Completed,DEV-000130,114.209.59.118,AE
256,1505,2026-06-09 17:17:38,2026-06-11,LAX,AMS,285.31,GBP,2,Confirmed,DEV-001505,88.166.114.155,NG
257,293,2026-05-05 00:20:36,2026-07-24,OTP,LOS,1981.66,GBP,3,Confirmed,DEV-000293,20.99.154.29,US
258,594,2025-09-03 11:21:30,2025-09-05,AMS,LOS,984.57,GBP,1,Confirmed,DEV-000594,70.129.183.134,US
259,1648,2025-02-01 23:04:23,2025-04-23,LGW,CDG,842.88,GBP,4,Confirmed,DEV-001648,13.0.108.12,RO
260,1362,2025-08-17 12:05:37,2026-01-12,NCE,TIA,2337.29,GBP,3,Confirmed,DEV-001362,13.118.138.236,NL
261,767,2025-05-09 00:44:28,2025-05-21,BCN,FCO,1195.19,GBP,1,Completed,DEV-000767,56.150.225.204,FR
262,1403,2025-12-26 23:07:15,2026-02-24,NCE,VCE,536.22,GBP,2,Confirmed,DEV-001403,15.1.127.101,NL
263,872,2026-06-22 23:17:53,2026-12-06,BCN,ATH,422.08,GBP,1,Confirmed,DEV-000872,129.167.250.95,GB
264,1305,2025-02-06 15:11:36,2025-07-12,AUH,FRA,1993.06,GBP,1,Completed,DEV-001305,92.153.235.52,FR
265,456,2025-08-19 15:27:27,2025-08-19,AMS,OTP,2985.54,GBP,2,Pending Review,DEV-000456,204.89.245.140,AE
266,670,2026-05-29 07:57:14,2026-08-23,TIA,VCE,759.68,GBP,4,Confirmed,DEV-000670,97.83.203.151,NG
267,697,2026-03-07 14:04:48,2026-03-14,BER,OTP,404.32,GBP,3,Confirmed,DEV-000697,150.189.224.44,IT
268,1527,2026-03-30 10:57:03,2026-08-17,LAX,LOS,1352.09,GBP,3,Cancelled,DEV-001527,208.50.136.204,AL
269,890,2026-02-21 14:46:28,2026-03-16,DXB,OTP,941.34,GBP,2,Completed,DEV-000890,120.24.189.81,GR
270,1103,2026-06-20 19:15:06,2026-06-22,NCE,OTP,1140.32,GBP,2,Completed,DEV-001103,79.68.161.90,AE
271,252,2025-02-03 04:17:35,2025-02-21,TIA,VCE,497.75,GBP,2,Confirmed,DEV-000252,185.205.125.54,GR
272,923,2026-06-25 06:11:47,2026-12-11,LOS,OTP,621.36,GBP,1,Confirmed,DEV-000923,121.248.93.117,US
273,511,2026-03-23 06:43:51,2026-03-23,LAX,OTP,1933.31,GBP,3,Confirmed,DEV-FRAUD-030,11.191.63.10,IT
274,238,2026-05-23 18:49:27,2026-07-23,AMS,MUC,1204.98,GBP,4,Confirmed,DEV-000238,194.179.57.220,DE
275,555,2026-07-14 21:29:34,2026-07-25,ORY,MUC,1423.42,GBP,4,Pending Review,DEV-000555,116.7.128.25,FR
276,1893,2025-07-23 11:24:05,2025-07-23,DXB,TIA,402.45,GBP,3,Confirmed,DEV-001893,41.138.190.200,NL
277,1496,2026-07-18 01:01:47,2026-10-28,DXB,LOS,1306.87,GBP,2,Confirmed,DEV-001496,26.55.26.10,IT
278,919,2026-06-24 09:38:45,2026-07-11,ATH,OTP,286.42,GBP,1,Confirmed,DEV-000919,120.243.160.8,RO
279,26,2025-02-02 04:36:59,2025-04-01,MXP,DXB,197.86,GBP,4,Completed,DEV-000026,48.61.12.206,FR
280,1556,2025-08-23 05:00:29,2025-08-23,OTP,MUC,1745.18,GBP,3,Confirmed,DEV-FRAUD-006,47.192.11.54,ES
281,1387,2025-11-25 00:22:44,2026-02-24,SKG,MUC,583.14,GBP,4,Confirmed,DEV-SHARED-120,143.219.215.33,IT
282,1734,2026-03-17 14:22:36,2026-07-09,MAD,MUC,141.95,GBP,3,Completed,DEV-001734,139.137.223.70,DE
283,1489,2026-01-17 21:21:19,2026-02-26,TIA,CDG,583.41,GBP,1,Completed,DEV-SHARED-067,133.46.62.65,AL
284,190,2025-10-26 15:17:03,2026-04-07,SKG,MAN,405.95,GBP,3,Completed,DEV-000190,216.42.217.123,IT
285,197,2026-02-11 12:43:20,2026-05-06,LOS,LHR,2164.54,GBP,1,Confirmed,DEV-000197,83.122.142.106,RO
286,581,2026-03-28 03:41:49,2026-07-19,AGP,AUH,1093.33,GBP,2,Completed,DEV-000581,153.147.0.39,AE
287,466,2025-10-06 11:07:46,2025-11-27,DXB,ORD,298.31,GBP,1,Confirmed,DEV-000466,108.35.90.202,AE
288,65,2025-02-17 05:59:43,2025-04-05,CDG,BCN,447.97,GBP,4,Completed,DEV-000065,23.64.15.168,FR
289,449,2026-05-08 10:51:38,2026-05-17,CDG,SKG,1596.92,GBP,4,Confirmed,DEV-000449,105.86.83.241,US
290,566,2025-03-01 11:42:40,2025-04-12,LOS,CDG,1353.96,GBP,3,Confirmed,DEV-FRAUD-030,106.55.155.129,US
291,309,2025-03-09 11:34:21,2025-08-22,VCE,AGP,431.22,GBP,1,Completed,DEV-000309,157.252.100.140,NL
292,629,2025-10-22 12:23:20,2025-10-24,FRA,LHR,2350.75,GBP,3,Pending Review,DEV-FRAUD-027,12.93.46.42,AE
293,292,2025-03-20 01:05:06,2025-09-03,LGW,MXP,620.24,GBP,2,Confirmed,DEV-000292,209.59.123.28,DE
294,1811,2025-05-01 20:22:19,2025-05-02,LHR,DXB,2548.63,GBP,1,Pending Review,DEV-FRAUD-030,113.174.114.87,ES
295,1526,2025-01-03 16:33:25,2025-05-05,ORY,AUH,150.36,GBP,4,Pending Review,DEV-001526,126.61.101.125,DE
296,348,2026-05-21 21:42:20,2026-08-07,FRA,TIA,1167.52,GBP,4,Confirmed,DEV-SHARED-050,206.226.182.17,IT
297,746,2026-01-26 00:20:09,2026-07-14,FCO,MUC,438.72,GBP,1,Confirmed,DEV-000746,28.217.38.209,IT
298,1474,2026-04-15 19:45:27,2026-09-05,MXP,LAX,1067.85,GBP,4,Confirmed,DEV-001474,197.79.251.130,RO
299,763,2026-03-14 03:06:51,2026-04-11,MUC,TIA,440.96,GBP,3,Confirmed,DEV-000763,198.236.239.37,AE
300,1314,2025-06-28 13:16:35,2025-07-16,TIA,DXB,765.46,GBP,2,Confirmed,DEV-001314,42.88.170.67,ES
301,913,2026-06-11 23:15:33,2026-12-05,OTP,AGP,753.40,GBP,2,Confirmed,DEV-000913,130.243.26.105,GR
302,13,2025-09-27 09:48:39,2026-03-24,MAN,HER,1262.13,GBP,2,Confirmed,DEV-000013,189.164.210.116,FR
303,57,2025-12-29 16:31:13,2026-05-15,MXP,BCN,1277.62,GBP,1,Cancelled,DEV-000057,167.250.218.156,GB
304,1809,2026-02-26 21:53:41,2026-05-13,MAD,NCE,859.50,GBP,1,Confirmed,DEV-001809,106.7.48.251,ES
305,52,2025-02-25 11:58:40,2025-03-04,MAD,TIA,1222.09,GBP,4,Confirmed,DEV-000052,72.192.114.219,AL
306,1255,2026-03-04 05:31:13,2026-08-08,LAX,AUH,934.13,GBP,1,Confirmed,DEV-001255,16.64.220.184,AL
307,1133,2026-05-16 14:44:50,2026-05-16,AUH,TIA,1950.12,GBP,3,Pending Review,DEV-FRAUD-028,44.22.5.171,AL
308,462,2025-10-09 07:45:52,2026-01-09,OTP,ORY,423.34,GBP,3,Completed,DEV-000462,204.17.115.219,IT
309,711,2026-03-15 07:53:08,2026-08-02,ATH,JFK,399.37,GBP,2,Completed,DEV-000711,37.124.254.103,NL
310,1587,2026-06-26 00:57:18,2026-11-20,SKG,FRA,710.39,GBP,4,Confirmed,DEV-SHARED-030,171.204.128.99,GR
311,217,2025-02-18 18:34:34,2025-04-20,OTP,TIA,576.76,GBP,2,Confirmed,DEV-000217,155.64.191.178,IT
312,1210,2025-05-21 01:38:41,2025-05-25,AMS,SKG,845.56,GBP,3,Completed,DEV-001210,159.29.84.88,AL
313,352,2026-07-03 22:00:33,2026-10-25,LOS,ORD,752.81,GBP,3,Confirmed,DEV-000352,101.86.81.45,GR
314,843,2025-05-27 13:40:40,2025-08-02,OTP,DXB,993.30,GBP,4,Completed,DEV-000843,213.227.20.35,IT
315,1558,2025-03-07 13:22:15,2025-05-11,LGW,OTP,356.93,GBP,2,Completed,DEV-SHARED-076,169.19.164.103,RO
316,1452,2026-05-19 02:02:24,2026-08-20,CDG,TIA,2129.69,GBP,1,Confirmed,DEV-001452,73.47.222.77,IT
317,1875,2026-06-25 13:05:15,2026-10-24,LHR,LAX,1348.61,GBP,4,Completed,DEV-SHARED-110,84.174.51.131,GB
318,345,2025-06-20 02:54:31,2025-10-10,ORY,TIA,1207.67,GBP,2,Completed,DEV-000345,72.239.88.51,US
319,1814,2025-12-16 12:55:36,2026-02-25,BER,AMS,628.47,GBP,4,Confirmed,DEV-001814,76.113.233.130,US
320,1134,2025-02-22 03:38:48,2025-05-12,AMS,BER,194.51,GBP,3,Confirmed,DEV-SHARED-061,117.197.10.75,AL
321,990,2026-05-17 21:23:30,2026-05-25,VCE,LOS,743.06,GBP,1,Cancelled,DEV-000990,131.220.168.56,GR
322,624,2026-04-16 20:20:33,2026-10-13,MXP,AMS,1281.53,GBP,1,Confirmed,DEV-000624,196.39.205.175,US
323,824,2025-05-07 11:55:02,2025-10-30,ATH,LAX,91.19,GBP,2,Confirmed,DEV-000824,24.234.3.137,AL
324,1954,2026-06-01 10:02:49,2026-06-26,OTP,AGP,409.25,GBP,1,Confirmed,DEV-SHARED-046,113.97.1.95,GB
325,1589,2025-08-04 21:06:13,2025-10-08,LOS,MUC,1066.55,GBP,2,Confirmed,DEV-SHARED-061,166.26.52.98,FR
326,320,2026-06-06 02:36:01,2026-06-19,AMS,AGP,138.48,GBP,4,Confirmed,DEV-000320,223.151.153.216,NL
327,1473,2026-04-11 21:50:34,2026-07-21,AGP,TIA,315.06,GBP,2,Confirmed,DEV-001473,72.137.111.84,GB
328,1660,2026-07-09 03:09:23,2026-08-17,MUC,LOS,1009.75,GBP,4,Confirmed,DEV-001660,64.192.229.1,IT
329,1989,2025-07-08 19:10:56,2025-09-18,ATH,MAD,1354.47,GBP,2,Confirmed,DEV-001989,110.19.195.104,AE
330,1854,2026-05-23 21:52:04,2026-06-07,OTP,LOS,335.79,GBP,4,Pending Review,DEV-SHARED-050,89.193.79.151,IT
331,1076,2025-10-25 02:44:18,2025-10-26,LGW,MXP,1231.92,GBP,1,Pending Review,DEV-001076,13.238.204.38,IT
332,583,2026-06-01 01:04:31,2026-06-02,LOS,HER,1724.54,GBP,3,Confirmed,DEV-000583,202.69.151.233,AE
333,1932,2025-07-22 17:44:33,2025-12-30,MAN,BCN,1378.07,GBP,4,Confirmed,DEV-001932,63.1.229.158,FR
334,1976,2025-05-23 08:17:31,2025-09-26,OTP,DXB,521.20,GBP,2,Confirmed,DEV-001976,178.170.36.152,DE
335,564,2025-12-15 09:39:06,2026-05-22,AUH,TIA,1798.03,GBP,4,Cancelled,DEV-SHARED-029,200.36.241.162,RO
336,1043,2025-01-02 03:08:05,2025-05-24,SKG,LHR,1111.63,GBP,4,Confirmed,DEV-001043,13.145.5.151,NG
337,1572,2025-01-31 23:53:38,2025-05-09,OTP,LAX,847.36,GBP,1,Confirmed,DEV-SHARED-057,178.223.105.222,AE
338,1239,2025-12-30 20:01:58,2026-01-07,LOS,FCO,794.83,GBP,1,Completed,DEV-001239,21.47.102.175,DE
339,1149,2025-02-20 12:59:43,2025-06-05,OTP,TIA,1010.48,GBP,1,Confirmed,DEV-001149,70.186.142.76,FR
340,800,2025-02-27 00:48:39,2025-07-26,OTP,ATH,418.51,GBP,1,Confirmed,DEV-000800,4.70.196.19,RO
341,13,2025-06-17 20:03:25,2025-10-30,MXP,DXB,542.49,GBP,4,Completed,DEV-000013,160.61.5.221,AL
342,1165,2026-04-28 13:19:51,2026-04-29,TIA,MUC,1690.59,GBP,3,Pending Review,DEV-FRAUD-028,162.70.22.82,GR
343,581,2026-03-31 21:39:33,2026-07-13,ATH,MXP,294.21,GBP,4,Confirmed,DEV-000581,139.216.15.115,NG
344,139,2025-12-09 16:55:11,2026-05-23,ORD,MUC,674.70,GBP,4,Confirmed,DEV-SHARED-017,15.192.135.188,RO
345,815,2025-12-21 15:54:10,2026-03-10,TIA,HER,648.20,GBP,1,Confirmed,DEV-000815,120.25.95.249,NG
346,13,2026-05-14 22:59:58,2026-07-03,ATH,FRA,932.36,GBP,3,Confirmed,DEV-000013,223.68.164.62,ES
347,1096,2025-09-20 15:31:51,2025-10-04,NCE,JFK,2254.61,GBP,4,Confirmed,DEV-SHARED-079,155.76.4.205,GB
348,1468,2026-06-23 04:33:59,2026-08-27,MXP,TIA,291.10,GBP,1,Confirmed,DEV-001468,77.244.14.237,GR
349,687,2026-04-07 15:09:37,2026-08-16,HER,AMS,263.30,GBP,3,Confirmed,DEV-000687,110.232.215.36,NL
350,844,2025-02-25 03:02:49,2025-02-26,FRA,LOS,2511.52,GBP,4,Confirmed,DEV-FRAUD-032,209.160.7.222,DE
351,1353,2025-03-23 00:50:27,2025-06-07,OTP,AMS,555.05,GBP,3,Confirmed,DEV-001353,45.82.174.102,AE
352,795,2026-02-10 13:42:12,2026-02-12,ORD,OTP,2304.42,GBP,4,Confirmed,DEV-000795,160.137.198.50,NG
353,730,2026-05-01 18:05:17,2026-10-26,BCN,LAX,1429.10,GBP,4,Confirmed,DEV-000730,2.3.26.99,GR
354,1765,2025-08-23 23:41:26,2026-01-04,ORD,AMS,744.93,GBP,1,Confirmed,DEV-001765,116.10.125.105,RO
355,843,2025-02-17 04:42:25,2025-08-16,HER,AUH,139.32,GBP,1,Completed,DEV-000843,153.248.249.35,NG
356,554,2026-07-11 18:46:56,2026-07-12,LOS,ORY,733.11,GBP,3,Confirmed,DEV-000554,150.23.71.169,AL
357,1067,2026-05-06 10:36:12,2026-05-13,FCO,AUH,1276.62,GBP,3,Confirmed,DEV-001067,189.136.81.52,GR
358,451,2026-03-23 16:24:21,2026-07-13,TIA,ORY,2207.11,GBP,1,Cancelled,DEV-000451,47.109.44.96,RO
359,782,2026-06-24 17:58:46,2026-06-25,FCO,AMS,2204.34,GBP,1,Pending Review,DEV-FRAUD-030,59.241.28.10,NL
360,575,2025-12-28 23:09:27,2026-05-28,TIA,ORY,440.81,GBP,4,Confirmed,DEV-000575,150.33.164.127,GB
361,35,2026-06-17 05:56:44,2026-07-10,AMS,VCE,918.37,GBP,2,Completed,DEV-000035,201.50.68.209,NG
362,986,2026-06-24 02:57:29,2026-08-02,LAX,LGW,936.97,GBP,4,Cancelled,DEV-000986,118.211.115.250,AE
363,1729,2025-12-01 05:23:17,2025-12-12,AMS,OTP,989.86,GBP,2,Confirmed,DEV-001729,80.32.157.228,AE
364,234,2025-09-09 21:22:40,2025-12-21,LOS,MUC,1179.54,GBP,3,Completed,DEV-000234,132.149.134.106,DE
365,983,2025-06-19 19:33:16,2025-10-29,AMS,ATH,1311.24,GBP,2,Completed,DEV-000983,145.45.169.144,GB
366,1127,2025-12-01 11:47:36,2026-02-07,AUH,VCE,903.22,GBP,3,Completed,DEV-001127,73.42.249.69,NL
367,588,2025-03-18 19:17:30,2025-06-05,AGP,LOS,1024.07,GBP,2,Confirmed,DEV-000588,74.123.103.198,AE
368,384,2025-04-01 13:06:59,2025-05-22,FRA,MAD,716.51,GBP,1,Completed,DEV-000384,35.112.137.158,IT
369,1135,2025-06-21 10:16:49,2025-07-25,OTP,BCN,2758.63,GBP,2,Confirmed,DEV-FRAUD-026,17.234.155.218,GR
370,447,2025-02-21 15:21:30,2025-05-26,FCO,JFK,988.63,GBP,1,Confirmed,DEV-000447,220.165.1.250,US
371,1602,2026-02-13 06:42:22,2026-08-09,MUC,TIA,854.99,GBP,1,Confirmed,DEV-SHARED-061,75.101.76.92,ES
372,956,2026-05-07 23:47:14,2026-07-03,DXB,AMS,2462.33,GBP,3,Confirmed,DEV-000956,26.245.124.22,AE
373,1124,2025-12-21 06:27:43,2025-12-23,OTP,DXB,971.50,GBP,2,Confirmed,DEV-SHARED-083,96.134.91.181,AE
374,1416,2025-09-18 07:24:37,2025-09-25,DXB,OTP,1378.27,GBP,2,Confirmed,DEV-SHARED-053,221.205.217.229,US
375,1203,2026-06-01 16:04:03,2026-07-19,CDG,LOS,1915.56,GBP,1,Confirmed,DEV-SHARED-010,165.89.186.47,GB
376,688,2025-11-16 19:01:30,2025-11-17,ATH,NCE,2017.27,GBP,3,Pending Review,DEV-FRAUD-001,14.182.126.112,AL
377,1966,2026-05-07 00:12:06,2026-08-03,MUC,MXP,164.79,GBP,3,Completed,DEV-001966,57.127.207.218,RO
378,1412,2026-05-27 20:53:01,2026-07-01,MUC,FCO,1328.51,GBP,3,Confirmed,DEV-001412,41.234.214.244,FR
379,806,2026-02-19 03:12:39,2026-06-22,VCE,TIA,407.76,GBP,2,Completed,DEV-000806,23.14.125.6,IT
380,868,2026-01-10 08:38:17,2026-01-17,MAD,HER,269.97,GBP,3,Completed,DEV-000868,149.84.198.216,IT
381,1734,2026-06-01 11:27:01,2026-06-03,CDG,BER,2206.23,GBP,3,Confirmed,DEV-001734,29.16.53.245,DE
382,464,2025-06-29 21:46:50,2025-09-09,DXB,FRA,1381.31,GBP,1,Confirmed,DEV-000464,222.222.252.154,GR
383,1341,2026-07-08 21:11:44,2026-12-26,HER,OTP,1527.41,GBP,1,Completed,DEV-SHARED-068,159.20.126.75,AE
384,620,2026-03-06 22:18:32,2026-04-17,LGW,MAD,369.42,GBP,3,Confirmed,DEV-000620,219.44.253.30,NG
385,189,2025-04-03 14:37:43,2025-08-20,ATH,NCE,973.13,GBP,1,Confirmed,DEV-000189,202.40.19.236,NL
386,347,2025-07-13 19:05:02,2025-08-15,FRA,SKG,1323.20,GBP,3,Confirmed,DEV-SHARED-077,45.254.159.229,GR
387,1239,2025-08-08 06:56:53,2026-01-11,AMS,MUC,153.39,GBP,2,Confirmed,DEV-001239,164.44.233.40,DE
388,1359,2025-12-31 15:14:11,2026-01-02,TIA,VCE,228.95,GBP,1,Confirmed,DEV-001359,209.210.209.139,IT
389,967,2025-11-13 15:01:54,2026-03-24,LAX,AGP,243.93,GBP,2,Confirmed,DEV-000967,152.152.16.1,ES
390,1917,2026-04-01 19:43:23,2026-04-11,HER,BER,1421.39,GBP,1,Cancelled,DEV-SHARED-099,171.184.250.143,AL
391,49,2025-08-22 02:18:20,2025-11-06,TIA,OTP,1087.87,GBP,4,Cancelled,DEV-SHARED-098,188.65.18.45,US
392,1486,2026-07-13 05:59:50,2026-09-15,LHR,OTP,645.17,GBP,3,Completed,DEV-001486,214.214.220.146,NL
393,1549,2025-08-01 07:57:24,2025-08-15,LHR,OTP,1850.18,GBP,3,Confirmed,DEV-001549,186.204.82.164,AE
394,1846,2025-07-14 14:15:34,2025-10-02,LAX,HER,1165.75,GBP,4,Completed,DEV-001846,8.196.89.214,IT
395,1738,2025-07-26 03:09:30,2025-12-13,FRA,MAD,269.06,GBP,2,Confirmed,DEV-001738,78.44.208.119,ES
396,1709,2025-11-08 22:10:37,2025-12-13,ATH,VCE,1143.93,GBP,1,Confirmed,DEV-001709,62.124.108.96,ES
397,377,2026-07-05 11:44:38,2026-10-03,BER,MAN,608.42,GBP,4,Confirmed,DEV-000377,208.73.116.1,DE
398,27,2026-07-06 10:08:20,2026-09-22,ORD,BCN,574.07,GBP,4,Completed,DEV-000027,18.64.13.201,IT
399,1283,2026-05-12 05:38:42,2026-09-05,AGP,TIA,2192.12,GBP,3,Completed,DEV-001283,107.112.254.22,GB
400,1428,2025-05-21 08:17:24,2025-06-11,BER,VCE,441.04,GBP,4,Completed,DEV-001428,52.254.211.88,RO
401,1774,2025-09-05 03:13:47,2025-12-11,SKG,LOS,1658.95,GBP,4,Completed,DEV-001774,136.225.150.151,IT
402,1094,2025-09-17 06:32:09,2025-10-26,OTP,TIA,147.50,GBP,2,Completed,DEV-001094,222.70.37.34,GR
403,946,2026-03-04 06:40:45,2026-08-30,MUC,DXB,1069.21,GBP,1,Confirmed,DEV-000946,53.117.68.24,AL
404,320,2026-01-18 18:53:33,2026-03-31,AMS,ATH,1095.69,GBP,2,Completed,DEV-000320,18.70.77.7,NL
405,781,2025-01-18 19:39:01,2025-05-31,FRA,TIA,1466.58,GBP,2,Completed,DEV-000781,108.143.26.30,GR
406,1823,2025-04-14 17:02:45,2025-04-15,AMS,LOS,226.80,GBP,1,Confirmed,DEV-001823,164.34.31.73,IT
407,156,2026-06-18 16:32:20,2026-09-13,MAN,BCN,976.42,GBP,4,Confirmed,DEV-000156,98.144.229.29,AL
408,1057,2026-04-28 14:05:36,2026-09-10,VCE,AMS,231.22,GBP,1,Completed,DEV-001057,222.14.170.249,DE
409,713,2026-07-13 11:38:40,2026-08-23,MXP,AMS,422.84,GBP,4,Confirmed,DEV-000713,18.169.137.238,AE
410,1662,2026-05-18 19:27:35,2026-08-10,AMS,TIA,1908.07,GBP,2,Pending Review,DEV-001662,33.4.233.196,NL
411,1501,2026-01-09 09:29:02,2026-04-21,BER,AMS,1184.95,GBP,2,Confirmed,DEV-001501,90.247.228.253,NG
412,1581,2025-11-06 17:26:34,2026-03-05,AGP,LAX,128.15,GBP,2,Completed,DEV-001581,175.186.100.200,GB
413,1420,2026-06-01 05:55:51,2026-08-05,MAD,TIA,1159.27,GBP,1,Confirmed,DEV-SHARED-090,35.205.178.144,US
